welcome_key.keys,welcome_key.rt,welcome_key.duration,participant,date,expName,psychopyVersion,OS,frameRate,ins1_key.keys,ins1_key.rt,ins1_key.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fish_key_2.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key.keys,ExpStart_key.rt,ExpStart_key.duration,block number,block assignment,fish_key_button.keys,fish_key_button.rt,fish_key_button.duration,fish_key.corr,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,1.2841,,1,0,9,9,9,1,10,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,1.2496,,1,0,10,10,10,1,11,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,1.9709,,1,0,11,11,11,1,12,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,0.6332,,1,0,12,12,12,1,13,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,0.481,,1,0,13,13,13,1,14,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,1.3732,,1,0,14,14,14,1,15,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,right,1.0179,,1,0,0,0,0,1,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,right,1.1895,,1,0,1,1,1,1,2,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,right,0.6699,,1,0,2,2,2,1,3,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,right,3.5722,,1,0,3,3,3,1,4,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,right,0.5027,,1,0,4,4,4,1,5,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,right,2.3004,,1,0,5,5,5,1,6,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,right,0.3721,,1,0,6,6,6,1,7,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,right,2.1547,,1,0,7,7,7,1,8,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,right,2.2197,,0,0,8,8,8,1,9,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,0.643,,1,0,9,9,9,1,10,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,0.8683,,1,0,10,10,10,1,11,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,1.5177,,1,0,11,11,11,1,12,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,1.1186,,1,0,12,12,12,1,13,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,0.4851,,1,0,13,13,13,1,14,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,up,1.2343,,1,0,14,14,14,1,15,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,1,,,,,,,,,space,10.0623,,1,1condition/mainTrials1.xlsx,right,0.955,,1,1,235.7806,0,0,0,0,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,2,,,,,,,,,,,,,,right,0.5032,,1,1.5,238.3141,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,3,,,,,,,,,,,,,,right,0.4532,,1,1,240.2813,0,2,2,2,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,4,,,,,,,,,,,,,,right,1.7957,,1,1.5,244.115,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,5,,,,,,,,,,,,,,right,0.834,,1,1,246.4832,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,6,,,,,,,,,,,,,,right,0.7043,,1,0.5,248.2142,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,7,,,,,,,,,,,,,,right,0.4321,,1,1.5,250.665,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,8,,,,,,,,,,,,,,right,0.3824,,1,1.5,253.0811,0,7,7,7,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,9,,,,,,,,,,,,,,left,1.3042,,0,1,255.9167,0,8,8,8,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,10,,,,,,,,,,,,,,left,1.1992,,0,0.5,258.1334,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,11,,,,,,,,,,,,,,left,1.2706,,0,0.5,260.4175,0,10,10,10,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,12,,,,,,,,,,,,,,right,0.5534,,1,1.5,263.0002,0,11,11,11,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,1.5,263.0002,0,12,12,12,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,14,,,,,,,,,,,,,,left,0.8907,,1,0.5,270.1197,0,13,13,13,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,15,,,,,,,,,,,,,,left,0.642,,1,1,272.2839,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,1,,,,,,,,,,,,2,1condition/mainTrials2.xlsx,up,0.7598,,1,1,279.586,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,2,,,,,,,,,,,,,,up,2.0747,,1,0.5,282.6853,0,1,1,1,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,3,,,,,,,,,,,,,,up,0.6897,,1,1,284.9029,0,2,2,2,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,4,,,,,,,,,,,,,,up,0.6903,,1,1.5,287.6224,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,5,,,,,,,,,,,,,,up,0.7696,,1,1,289.9184,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,6,,,,,,,,,,,,,,up,0.6026,,1,1,292.0368,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,7,,,,,,,,,,,,,,up,0.9301,,0,0.5,294.0012,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,8,,,,,,,,,,,,,,up,0.7333,,0,0.5,295.7699,0,7,7,7,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,9,,,,,,,,,,,,,,up,0.5813,,0,1.5,298.3863,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,10,,,,,,,,,,,,,,up,0.4219,,0,1.5,300.8383,0,9,9,9,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,11,,,,,,,,,,,,,,left,0.874,,1,0.5,302.7363,0,10,10,10,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,12,,,,,,,,,,,,,,left,0.3892,,1,1,304.6355,0,11,11,11,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,13,,,,,,,,,,,,,,left,0.6042,,1,1.5,307.253,0,12,12,12,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,14,,,,,,,,,,,,,,left,0.6177,,1,0.5,308.8881,0,13,13,13,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,15,,,,,,,,,,,,,,left,0.4567,,1,1.5,311.3533,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,1,,,,,,,,,,,,3,1condition/mainTrials3.xlsx,up,1.0216,,1,1,318.92,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,2,,,,,,,,,,,,,,up,0.8365,,1,1,321.2712,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,3,,,,,,,,,,,,,,up,1.6455,,1,1.5,324.955,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,4,,,,,,,,,,,,,,up,0.4126,,1,1.5,327.406,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,5,,,,,,,,,,,,,,up,1.0824,,1,1,330.0048,0,4,4,4,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,6,,,,,,,,,,,,,,up,1.7361,,1,0.5,332.7572,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,7,,,,,,,,,,,,,,left,1.0544,,0,0.5,334.8373,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,8,,,,,,,,,,,,,,up,2.1229,,1,0.5,337.9881,0,7,7,7,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,9,,,,,,,,,,,,,,up,0.4211,,1,1,339.9206,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,10,,,,,,,,,,,,,,up,1.8327,,1,1,343.2725,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,11,,,,,,,,,,,,,,up,0.8321,,1,0.5,345.1236,0,10,10,10,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,12,,,,,,,,,,,,,,right,2.1395,,0,0.5,348.2719,0,11,11,11,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,2023-10-10_11h10.36.201,Fish_Game,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,13,,,,,,,,,,,,,,right,1.121,,0,1,350.9216,0,12,12,12,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up
